t_ms,phase_us,seq,spin_ns,gap_ewma_ns,wake_ewma_ns,burn_ewma_ns,blocked
235.381,20,1249,4951,70464,4841,8813,1
235.461,20,1250,5106,70522,4898,8697,1
235.541,20,1251,5265,70543,4982,8588,1
235.620,20,1252,5430,70544,5054,8488,1
235.701,20,1253,5599,70596,5128,8397,1
235.780,20,1254,5774,70591,5203,8312,1
235.860,20,1255,5955,70600,5268,8235,1
235.941,20,1256,6142,70664,5340,8168,1
236.021,20,1257,6333,70676,5409,8108,1
236.100,20,1258,6530,70677,5470,8056,1
236.181,20,1259,6735,70716,5532,8012,1
236.224,20,1260,6946,69608,5592,7976,1
236.297,20,1261,7163,69561,5536,7946,1
236.371,20,1262,7386,69571,5475,7924,1
236.447,20,1263,7617,69624,5416,7909,1
236.521,20,1264,7856,69625,5361,7901,1
236.595,20,1265,8101,69621,5309,7901,1
236.668,20,1266,8354,69617,5255,7909,1
236.742,20,1267,8615,69617,5201,7925,1
236.816,20,1268,8884,69616,5149,7948,1
236.889,20,1269,9161,69613,5097,7979,1
236.964,20,1270,9448,69635,5048,8017,1
237.037,20,1271,9743,69633,5001,8063,1
237.111,20,1272,10048,69632,4954,8117,1
237.184,20,1273,10363,69630,4910,8179,1
237.213,20,1274,10686,68205,4869,8249,1
237.286,20,1275,11019,68245,4812,8327,1
237.360,20,1276,11364,68300,4773,8413,1
237.433,20,1277,11719,68338,4733,8507,1
237.507,20,1278,11331,68379,4695,8609,1
237.581,20,1279,10955,68415,4659,8695,1
237.654,20,1280,10591,68450,4618,8768,1
237.728,20,1281,10239,68490,4584,8826,1
237.801,20,1282,9899,68523,4550,8871,1
237.875,20,1283,9569,68556,4517,8905,1
237.949,20,1284,9251,68589,4487,8927,1
238.023,20,1285,8943,68625,4456,8938,1
238.096,20,1286,8645,68655,4426,8939,1
238.170,20,1287,8359,68684,4399,8931,1
238.213,20,1288,8081,67765,4375,8914,1
238.287,20,1289,7813,67822,4338,8889,1
238.361,20,1290,7555,67885,4313,8857,1
238.435,20,1291,7305,67954,4288,8818,1
238.509,20,1292,7063,68007,4265,8772,1
238.582,20,1293,6829,68056,4241,8720,1
238.656,20,1294,6601,68106,4219,8663,1
238.734,20,1295,6383,68259,4221,8599,1
238.812,20,1296,6582,68428,4217,8531,1
238.890,20,1297,6787,68591,4212,8472,1
238.969,20,1298,7000,68749,4207,8421,1
239.047,20,1299,7219,68903,4204,8378,1
239.125,20,1300,7444,69053,4203,8344,1
239.204,20,1301,7677,69194,4200,8318,1
239.286,20,1302,7916,69429,4215,8300,1
239.366,20,1303,8163,69600,4232,8289,1
239.445,20,1304,8418,69742,4229,8287,1
239.525,20,1305,8681,69935,4233,8293,1
239.605,20,1306,8952,70082,4236,8306,1
239.684,20,1307,9231,70212,4233,8328,1
239.765,20,1308,9520,70376,4253,8358,1
239.844,20,1309,9817,70505,4258,8396,1
239.919,20,1310,10124,70511,4237,8441,1
239.994,20,1311,10441,70510,4217,8494,1
240.068,20,1312,10768,70488,4201,8557,1
240.145,20,1313,11105,70504,4232,8628,1
240.216,20,1314,11452,70377,4226,8708,1
240.290,20,1315,11809,70363,4209,8795,1
240.363,20,1316,11417,70336,4175,8892,1
240.437,20,1317,11039,70038,4161,8972,1
240.511,20,1318,10673,70053,4128,9038,1
240.586,20,1319,10319,70057,4111,9091,1
240.660,20,1320,9977,70042,4096,9131,1
240.733,20,1321,9645,70023,4081,9159,1
240.807,20,1322,9325,70002,4069,9175,1
240.881,20,1323,9015,69986,4051,9182,1
240.954,20,1324,8715,69972,4039,9178,1
241.028,20,1325,8427,69957,4023,9165,1
241.102,20,1326,8147,69947,4009,9143,1
241.176,20,1327,7877,69938,3995,9113,1
241.213,20,1328,7617,68781,3995,9077,1
241.286,20,1329,7365,68794,3969,9033,1
241.360,20,1330,7121,68829,3955,8982,1
241.434,20,1331,6885,68855,3945,8925,1
241.508,20,1332,6657,68871,3940,8870,1
241.582,20,1333,6437,68875,3928,8803,1
241.655,20,1334,6223,68898,3918,8731,1
241.730,20,1335,6017,68923,3915,8654,1
241.803,20,1336,6206,68937,3901,8573,1
241.877,20,1337,6399,68962,3895,8500,1
241.951,20,1338,6598,68976,3883,8436,1
242.024,20,1339,6805,68994,3870,8380,1
242.098,20,1340,7018,69017,3859,8332,1
242.172,20,1341,7237,69037,3850,8293,1
242.213,20,1342,7464,68028,3844,8261,1
242.293,20,1343,7697,68193,3901,8238,1
242.370,20,1344,7938,68316,3909,8223,1
242.448,20,1345,8187,68482,3918,8215,1
242.527,20,1346,8442,68651,3923,8217,1
242.605,20,1347,8705,68806,3930,8226,1
242.683,20,1348,8978,68959,3933,8243,1
242.762,20,1349,9259,69106,3939,8268,1
242.840,20,1350,9548,69247,3944,8301,1
242.918,20,1351,9847,69383,3953,8342,1
242.997,20,1352,10154,69512,3958,8390,1
243.075,20,1353,10471,69644,3960,8446,1
243.153,20,1354,10798,69770,3963,8511,1
243.218,20,1355,11135,69475,3967,8584,1
243.298,20,1356,11482,69639,3978,8665,1
243.377,20,1357,11100,69755,4019,8755,1
243.458,20,1358,10732,69933,4033,8830,1
243.538,20,1359,10376,70115,4044,8891,1
243.617,20,1360,10032,70240,4047,8938,1
243.697,20,1361,9698,70387,4049,8974,1
243.776,20,1362,9376,70518,4060,8999,1
243.855,20,1363,9064,70633,4062,9012,1
243.936,20,1364,8762,70805,4065,10998,1
244.016,20,1365,8470,70940,4072,10930,1
244.095,20,1366,8190,71041,4074,10854,1
244.175,20,1367,7918,71186,4074,10772,1
244.221,20,1368,7654,70248,4090,10685,1
244.301,20,1369,7400,70394,4093,10592,1
244.381,20,1370,7154,70553,4094,10493,1
244.461,20,1371,6916,70685,4102,10391,1
244.540,20,1372,6688,70795,4100,10284,1
244.619,20,1373,6466,70923,4104,10174,1
244.694,20,1374,6252,70902,4093,10060,1
244.769,20,1375,6044,70888,4094,9942,1
244.843,20,1376,5844,70837,4080,9825,1
244.916,20,1377,5650,70795,4066,9702,1
244.990,20,1378,5462,70759,4055,9576,1
245.066,20,1379,5280,70737,4081,9449,1
245.139,20,1380,5104,70681,4065,9322,1
245.213,20,1381,4934,70645,4049,9192,1
245.288,20,1382,4770,70625,4086,9061,1
245.362,20,1383,4612,70585,4080,8928,1
245.436,20,1384,4757,70550,4068,8794,1
245.510,20,1385,4906,70524,4054,8669,1
245.585,20,1386,5059,70501,4091,8553,1
245.662,20,1387,5218,70507,4135,8445,1
245.735,20,1388,5381,70442,4120,8346,1
245.809,20,1389,5550,70419,4103,8257,1
245.886,20,1390,5723,70386,4186,8175,1
245.960,20,1391,5902,70246,4268,8102,1
246.034,20,1392,6087,70115,4346,8036,1
246.108,20,1393,6278,69984,4420,7979,1
246.181,20,1394,6475,69853,4489,7930,1
246.217,20,1395,6678,68526,4565,7889,1
246.290,20,1396,6887,68445,4613,7855,1
246.364,20,1397,7102,68383,4656,7829,1
246.438,20,1398,7323,68330,4723,7809,1
246.512,20,1399,7552,68252,4784,7797,1
246.586,20,1400,7789,68177,4848,7794,1
246.659,20,1401,8032,68101,4905,7799,1
246.733,20,1402,8283,68060,4950,7811,1
246.809,20,1403,8542,68026,5015,7830,1
246.889,20,1404,8809,67997,5216,7859,1
246.960,20,1405,9084,67678,5306,7893,1
247.033,20,1406,9367,67554,5371,7932,1
247.112,20,1407,9660,67583,5458,7980,1
247.191,20,1408,9961,67626,5556,8036,1
247.224,20,1409,10272,66235,5655,8100,1
247.302,20,1410,10593,66336,5704,8170,1
247.380,20,1411,10924,66458,5743,8249,1
247.460,20,1412,10560,66594,5792,8337,1
247.542,20,1413,10210,66774,5874,8411,1
247.623,20,1414,9870,66913,5946,8470,1
247.702,20,1415,9542,66995,6012,8516,1
247.782,20,1416,9226,67128,6076,8551,1
247.863,20,1417,8920,67247,6138,8574,1
247.934,20,1418,8624,67323,6138,10483,0
248.022,20,1419,8338,67672,6215,10430,1
248.102,20,1420,8062,67760,6275,10369,1
248.181,20,1421,7794,67029,6334,10299,1
248.229,20,1422,7534,66026,6481,10224,1
248.297,20,1423,7284,65948,6397,10143,1
248.372,20,1424,7042,66098,6316,10055,1
248.446,20,1425,6810,66213,6233,9962,1
248.522,20,1426,6584,66371,6153,9866,1
248.596,20,1427,6364,66480,6074,9764,1
248.671,20,1428,6152,66603,5999,9659,1
248.745,20,1429,5948,66697,5925,9550,1
248.820,20,1430,5855,66836,5855,9438,1
248.894,20,1431,5784,66918,5784,9327,1
248.968,20,1432,5726,67012,5726,9218,1
249.042,20,1433,5657,67093,5657,9110,1
249.116,20,1434,5589,67175,5589,9004,1
249.189,20,1435,5524,67252,5524,8898,1
249.273,20,1436,5514,67575,5514,8795,1
249.352,20,1437,5475,67776,5475,8695,1
249.431,20,1438,5437,67971,5437,8596,1
249.509,20,1439,5606,68149,5401,8499,1
249.588,20,1440,5781,68315,5365,8410,1
249.666,20,1441,5962,68476,5328,8329,1
249.744,20,1442,6149,68637,5293,8257,1
249.823,20,1443,6342,68799,5262,8193,1
249.901,20,1444,6541,68949,5227,8138,1
249.979,20,1445,6746,69092,5194,8090,1
250.058,20,1446,6957,69247,5162,8050,1
250.136,20,1447,7174,69382,5129,8018,1
250.221,20,1448,7399,69674,5121,7993,1
250.299,20,1449,7630,69782,5097,7975,1
250.377,20,1450,7869,69894,5080,7965,1
250.456,20,1451,8114,70002,5058,7964,1
250.534,20,1452,8367,70115,5034,7970,1
250.612,20,1453,8628,70220,5008,7983,1
250.690,20,1454,8897,70324,4980,8004,1
250.769,20,1455,9176,70428,4956,8033,1
250.848,20,1456,9463,70533,4933,8072,1
250.926,20,1457,9758,70629,4914,8117,1
251.004,20,1458,10063,70716,4891,8170,1
251.083,20,1459,10378,70808,4869,8230,1
251.162,20,1460,10703,70915,4850,8299,1
251.220,20,1461,11038,70361,4829,8376,1
251.298,20,1462,11383,70472,4812,8460,1
251.377,20,1463,11738,70568,4795,8554,1
251.455,20,1464,12105,70671,4775,8655,1
251.543,20,1465,12484,70764,5033,8765,1
251.621,20,1466,12070,70607,5203,8884,1
251.700,20,1467,11670,70521,5347,8987,1
251.785,20,1468,11282,70581,5546,9076,1
251.863,20,1469,10908,70481,5649,9148,1
251.938,20,1470,10546,70430,5622,9205,1
252.018,20,1471,10196,70563,5604,9248,1
252.097,20,1472,9858,70691,5551,9279,1
252.176,20,1473,9532,70813,5493,9299,1
252.222,20,1474,9214,69862,5467,9308,1
252.302,20,1475,8908,70004,5430,9307,1
252.382,20,1476,8612,70172,5405,9296,1
252.462,20,1477,8326,70311,5370,9276,1
252.542,20,1478,8050,70471,5333,9249,1
252.622,20,1479,7782,70631,5303,9213,1
252.703,20,1480,7524,70789,5274,9169,1
252.782,20,1481,7274,70895,5239,9120,1
252.863,20,1482,7032,71051,5216,9064,1
252.943,20,1483,6798,71183,5188,9002,1
253.022,20,1484,6572,71281,5156,8935,1
253.099,20,1485,6777,71290,5145,8863,1
253.172,20,1486,6988,71216,5104,8799,1
253.213,20,1487,7207,70116,5061,8745,1
253.286,20,1488,7432,70096,5019,8698,1
253.360,20,1489,7665,70075,4974,8659,1
253.434,20,1490,7904,70059,4935,8630,1
253.507,20,1491,8151,70040,4890,8608,1
253.581,20,1492,8406,70027,4851,8595,1
253.655,20,1493,8669,70011,4810,8592,1
253.728,20,1494,8940,69997,4773,8596,1
253.803,20,1495,9219,69993,4736,8609,1
253.877,20,1496,9508,69989,4706,8629,1
253.950,20,1497,9805,69975,4670,8659,1
254.024,20,1498,10112,69968,4636,8697,1
254.098,20,1499,10429,69958,4607,8743,1
254.172,20,1500,10081,69942,4583,8798,1
254.213,20,1501,9747,68894,4555,8840,1
254.286,20,1502,9423,68916,4515,8870,1
254.360,20,1503,9111,68944,4486,8888,1
254.434,20,1504,8809,68958,4466,8896,1
254.508,20,1505,8517,68964,4445,8895,1
254.582,20,1506,8235,68977,4422,8884,1
254.656,20,1507,7961,68990,4399,8865,1
254.729,20,1508,7697,69010,4373,8838,1
254.804,20,1509,7441,69031,4353,8804,1
254.877,20,1510,7195,69049,4330,8763,1
254.951,20,1511,6957,69066,4310,8716,1
255.025,20,1512,6725,69077,4290,8663,1
255.099,20,1513,6936,69090,4267,8604,1
255.173,20,1514,7153,69114,4255,8554,1
255.213,20,1515,6915,68064,4237,8512,1
255.288,20,1516,7132,68144,4214,8468,1
255.363,20,1517,7355,68207,4201,8428,1
255.436,20,1518,7584,68242,4181,8396,1
255.514,20,1519,7821,68393,4185,8372,1
255.593,20,1520,8066,68554,4189,8356,1
255.674,20,1521,8319,68708,4288,8348,1
255.752,20,1522,8578,68826,4292,8349,1
255.833,20,1523,8847,69046,4304,8358,1
255.914,20,1524,9124,69246,4309,8375,1
255.992,20,1525,9409,69399,4304,8400,1
256.073,20,1526,9704,69265,4306,8433,1
256.153,20,1527,10007,69458,4309,8475,1
256.223,20,1528,10320,69310,4312,8524,1
256.304,20,1529,10643,69516,4320,8582,1
256.383,20,1530,10976,69661,4314,8649,1
256.463,20,1531,11319,69849,4311,8723,1
256.543,20,1532,10943,70002,4321,8805,1
256.617,20,1533,10579,70127,4321,10843,0
256.697,20,1534,10229,70272,4304,10837,1
256.770,20,1535,9889,70248,4283,10820,1
256.846,20,1536,9561,70286,4266,10792,1
256.920,20,1537,9243,70271,4247,10755,1
256.995,20,1538,8937,70295,4228,10709,1
257.070,20,1539,8639,70271,4231,10655,1
257.143,20,1540,8351,70229,4214,10593,1
257.213,20,1541,8073,70072,4193,10525,1
257.288,20,1542,7805,70093,4171,10453,1
257.361,20,1543,7545,70080,4139,10372,1
257.435,20,1544,7293,70084,4124,10285,1
257.511,20,1545,7049,70099,4125,10193,1
257.587,20,1546,6815,70127,4140,10096,1
257.662,20,1547,6589,70125,4158,9995,1
257.736,20,1548,6369,70074,4139,9889,1
257.810,20,1549,6157,70068,4121,9780,1
257.884,20,1550,5953,70052,4103,9668,1
257.957,20,1551,5757,70044,4087,9554,1
258.031,20,1552,5565,70028,4073,9437,1
258.105,20,1553,5379,70013,4056,9318,1
258.178,20,1554,5201,69998,4039,9196,1
258.213,20,1555,5029,68787,4007,9072,1
258.288,20,1556,4861,68850,3982,8947,1
258.362,20,1557,4699,68883,3983,8821,1
258.435,20,1558,4543,68891,3973,8694,1
258.509,20,1559,4684,68910,3959,8566,1
258.583,20,1560,4831,68930,3946,8446,1
258.657,20,1561,4982,68951,3938,8334,1
258.730,20,1562,5137,68967,3925,8231,1
258.804,20,1563,5298,68986,3913,8136,1
258.877,20,1564,5463,69004,3900,8048,1
258.951,20,1565,5634,69024,3888,7969,1
259.025,20,1566,5811,69048,3878,7897,1
259.106,20,1567,5992,69173,3985,7834,1
259.184,20,1568,6179,69194,4087,7781,1
259.221,20,1569,6372,67913,4197,7735,1
259.300,20,1570,6571,67973,4301,7697,1
259.378,20,1571,6776,68027,4397,7667,1
259.456,20,1572,6987,68085,4486,7644,1
259.535,20,1573,7206,68147,4573,7627,1
259.613,20,1574,7431,68204,4657,7619,1
259.692,20,1575,7664,68261,4753,7618,1
259.773,20,1576,7903,68393,4847,7622,1
259.852,20,1577,8150,68449,4923,7633,1
259.932,20,1578,8405,68533,5005,7653,1
260.012,20,1579,8668,68635,5080,7679,1
260.092,20,1580,8939,68697,5155,7712,1
260.171,20,1581,9218,68769,5229,7754,1
260.224,20,1582,9507,67994,5307,7804,1
260.296,20,1583,9804,67953,5255,7860,1
260.370,20,1584,10111,68023,5191,7922,1
260.444,20,1585,10426,68089,5139,7994,1
260.518,20,1586,10751,68162,5094,8071,1
260.592,20,1587,11086,68212,5047,8157,1
260.668,20,1588,11433,68296,5004,8258,1
260.742,20,1589,11790,68339,4964,8359,1
260.817,20,1590,12159,68421,4921,8468,1
260.891,20,1591,11755,68465,4878,8586,1
260.966,20,1592,11365,68547,4838,8686,1
261.040,20,1593,10987,68586,4799,8771,1
261.115,20,1594,10621,68622,4800,8841,1
261.188,20,1595,10267,68622,4772,8898,1
261.213,20,1596,9927,67131,4733,8943,1
261.287,20,1597,9599,67216,4686,8975,1
261.361,20,1598,9279,67302,4652,8996,1
261.435,20,1599,8969,67385,4618,9007,1
261.509,2000,1600,8671,67458,4584,9008,1
263.571,2000,1601,8942,129521,4687,8999,1
265.642,2000,1602,9221,189722,4952,9004,1
267.717,2000,1603,9510,248036,5283,9014,1
269.771,2000,1604,9807,304036,5426,9032,1
271.836,2000,1605,10114,358648,5601,9059,1
273.893,2000,1606,10431,411362,5724,9094,1
275.953,2000,1607,10756,462532,5860,9141,1
278.008,2000,1608,11093,511969,5953,9195,1
280.070,2000,1609,11440,560029,6083,9259,1
282.125,2000,1610,11797,606415,6195,9332,1
284.186,2000,1611,12166,651467,6373,9411,1
286.247,2000,1612,12547,695003,6553,9505,1
288.307,2000,1613,12940,737280,6661,9604,1
290.362,2000,1614,13345,778128,6726,9713,1
292.424,2000,1615,13762,817876,6818,9832,1
294.481,2000,1616,14193,856250,6916,9958,1
296.541,2000,1617,14636,893489,7022,10095,1
298.598,2000,1618,15093,929475,7108,10243,1
300.654,2000,1619,15564,964406,7114,10400,1
302.712,2000,1620,16051,998189,7207,10564,1
304.772,2000,1621,16552,1030995,7283,10740,1
306.829,2000,1622,17069,1062692,7338,10925,1
308.889,2000,1623,17602,1093529,7396,11121,1
310.947,2000,1624,18153,1123328,7450,11326,1
313.009,2000,1625,18720,1152314,7521,11543,1
315.072,2000,1626,19305,1180285,7732,11777,1
317.137,2000,1627,19908,1206325,7903,12020,1
319.191,2000,1628,20531,1232415,7962,12271,1
321.253,2000,1629,21172,1257941,8040,12535,1
323.309,2000,1630,21833,1282517,8107,12810,1
325.401,2000,1631,22516,1306540,9050,13099,1
327.457,2000,1632,23219,1328646,9927,13399,1
329.521,2000,1633,23944,1350215,10875,13714,1
331.574,2000,1634,24693,1370899,11671,14039,1
333.640,2000,1635,25464,1391214,12552,14381,1
335.695,2000,1636,26259,1410591,13310,14733,1
337.741,2000,1637,27080,1429573,13625,20840,1
339.812,2000,1638,27927,1448360,14350,21041,1
341.875,2000,1639,28800,1466246,15082,21264,1
343.935,2000,1640,29701,1483371,15873,21507,1
346.002,2000,1641,30630,1500985,15747,21772,1
348.079,2000,1642,31587,1518377,15725,22058,1
350.151,2000,1643,32574,1535149,15503,22359,1
352.257,2000,1644,33591,1552347,15575,22684,1
354.342,2000,1645,34640,1568522,15460,23030,1
356.434,2000,1646,35723,1584447,15354,23398,1
358.525,2000,1647,36840,1599837,15256,23790,1
360.648,2000,1648,37991,1614773,16119,24216,1
362.738,2000,1649,39178,1628119,16951,24652,1
364.767,2000,1650,40403,1640234,16659,25109,1
366.832,2000,1651,41666,1653076,16479,25592,1
368.891,2000,1652,42969,1665395,16258,26098,1
370.954,2000,1653,44312,1677417,16098,26631,1
373.043,2000,1654,45697,1689029,16782,27190,1
375.115,2000,1655,47126,1699598,17481,27777,1
377.184,2000,1656,48599,1709761,18166,28393,1
379.248,2000,1657,50118,1719479,18790,30173,1
381.312,2000,1658,51685,1728868,19429,30803,1
383.372,2000,1659,53300,1737862,19989,31464,1
385.435,2000,1660,54965,1746674,20538,32153,1
387.508,2000,1661,56682,1755408,21199,32874,1
389.566,2000,1662,58453,1763460,21715,33628,1
391.626,2000,1663,60280,1771377,22203,34410,1
393.665,2000,1664,62163,1779095,22008,35222,1
395.721,2000,1665,64106,1787277,21648,36069,1
397.776,2000,1666,66109,1795333,21188,36951,1
399.839,2000,1667,68174,1803281,20855,37865,1
401.900,2000,1668,70305,1810947,20553,38818,1
403.960,2000,1669,72502,1818317,20268,39805,1
406.020,2000,1670,74767,1825446,19979,40830,1
408.081,2000,1671,77104,1832389,19704,41895,1
410.143,2000,1672,79513,1839150,19437,42997,1
412.204,2000,1673,81998,1845659,19183,44143,1
414.235,2000,1674,84561,1850847,19131,45335,1
416.290,2000,1675,87204,1856734,18858,46573,1
418.350,2000,1676,89929,1862672,18565,47847,1
420.410,2000,1677,92740,1868474,18301,49167,1
422.497,2000,1678,95639,1874064,18896,50534,1
424.557,2000,1679,98628,1878540,19482,51951,1
426.619,2000,1680,101711,1882918,20082,53416,1
428.679,2000,1681,104890,1887086,20632,54933,1
430.739,2000,1682,108167,1891162,21174,56501,1
432.776,2000,1683,111548,1895143,20938,58124,1
434.862,2000,1684,115033,1899714,21476,59800,1
436.921,2000,1685,118628,1903352,21975,61532,1
438.981,2000,1686,122335,1906909,22451,63324,1
441.026,2000,1687,126158,1910359,22476,91932,1
443.100,2000,1688,130101,1914222,22951,93006,1
445.159,2000,1689,134166,1917428,23388,94171,1
447.208,2000,1690,138359,1920597,23445,95429,1
449.239,2000,1691,142682,1923174,23456,96773,1
451.318,2000,1692,147141,1926693,23953,98214,1
453.376,2000,1693,151740,1929448,24372,99750,1
455.421,2000,1694,156481,1932201,24338,101378,1
457.481,2000,1695,161372,1935379,24313,103102,1
459.529,2000,1696,166415,1938465,23924,104928,1
461.615,2000,1697,171616,1941732,24353,106856,1
463.644,2000,1698,176979,1944101,23822,108891,1
465.706,2000,1699,182510,1947356,23397,111023,1
467.766,2000,1700,188213,1950501,22973,113260,1
469.821,2000,1701,194094,1953563,22415,115604,1
471.914,2000,1702,200159,1956713,22893,118063,1
473.973,2000,1703,206414,1958600,23348,120636,1
476.019,2000,1704,212865,1960445,23352,123321,1
478.079,2000,1705,219518,1962747,23360,126122,1
480.118,2000,1706,226377,1964910,22787,129043,1
482.178,2000,1707,233452,1967626,22254,132087,1
484.222,2000,1708,240747,1969685,21845,135259,1
486.275,2000,1709,248270,1972037,21336,138557,1
488.339,2000,1710,256029,1974532,21007,141987,1
490.390,2000,1711,264030,1976711,20516,145552,1
492.445,2000,1712,272281,1978964,20042,149257,1
494.512,2000,1713,280790,1981297,19792,153104,1
496.563,2000,1714,289565,1983246,19350,157096,1
498.618,2000,1715,298614,1984505,18935,161238,1
500.673,2000,1716,307945,1986506,18506,165532,1
502.782,2000,1717,317568,1989626,18604,169985,1
504.852,2000,1718,327493,1991664,18283,174602,1
506.927,2000,1719,337728,1993932,17959,179381,1
509.001,2000,1720,348283,1996120,17639,184330,1
511.068,2000,1721,359166,1997876,17461,189457,1
513.120,2000,1722,370389,1999245,17094,194762,1
515.177,2000,1723,381964,2000782,16742,200251,1
517.216,2000,1724,393901,2001776,16389,205931,1
519.270,2000,1725,406210,2003248,16038,211807,1
521.331,2000,1726,418905,2004772,15772,217886,1
523.384,2000,1727,431996,2006086,15441,224169,1
525.448,2000,1728,445495,2007546,15281,230666,1
527.502,2000,1729,459416,2008794,14947,237384,1
529.559,2000,1730,473773,2010056,14675,244323,1
531.600,2000,1731,458041,2010521,14636,251496,1
533.665,2000,1732,442831,2011761,14600,257953,1
535.724,2000,1733,428129,2012826,14524,263736,1
537.780,2000,1734,413913,2013850,14252,268879,1
539.848,2000,1735,400169,2015165,14122,273417,1
541.903,2000,1736,386881,2016190,13838,277382,1
543.962,2000,1737,374037,2017347,13563,280806,1
546.019,2000,1738,361619,2018383,13338,283722,1
548.073,2000,1739,349613,2019306,13080,286157,1
550.128,2000,1740,338005,2020235,12831,288143,1
552.183,2000,1741,326783,2021132,12597,289703,1
554.239,2000,1742,315931,2022004,12383,290863,1
556.299,2000,1743,305441,2022883,12268,291648,1
558.356,2000,1744,295299,2023658,12138,292080,1
560.554,2000,1745,285495,2028169,12659,292187,1
562.625,2000,1746,276015,2028889,12630,291985,1
564.709,2000,1747,266849,2030135,12604,291490,1
567.085,2000,1748,257989,2040042,12993,290725,1
569.465,2000,1749,249423,2049572,13352,289708,1
571.831,2000,1750,241141,2058361,13717,288455,1
574.228,2000,1751,233133,2067519,14409,286986,1
576.651,2000,1752,225391,2077037,15066,285311,1
579.303,2000,1753,217907,2093781,15350,283444,1
581.456,2000,1754,210671,2094116,16087,281402,1
583.851,2000,1755,203675,2101992,16694,279199,1
586.311,2000,1756,196913,2111580,17299,276849,1
588.673,2000,1757,190375,2118211,17485,274356,1
591.009,2000,1758,184053,2123290,18349,271743,1
593.651,2000,1759,177941,2137620,19051,269655,1
596.000,2000,1760,183502,2143037,19203,266797,1
598.104,2000,1761,189237,2140833,19328,264200,1
600.526,2000,1762,195150,2148109,19924,261866,1
602.616,2000,1763,201249,2145243,19955,259786,1
604.771,2000,1764,207538,2143980,20590,257966,1
606.875,2000,1765,214023,2141538,20690,256397,1
609.384,2000,1766,220712,2151405,21339,255080,1
611.506,2000,1767,227609,2148915,21777,254014,1
613.576,2000,1768,234722,2145535,21499,253194,1
615.700,2000,1769,242057,2143815,21736,252624,1
617.771,2000,1770,249622,2140856,21455,252300,1
619.864,2000,1771,257423,2138754,21277,252222,1
621.935,2000,1772,265468,2136285,20847,252386,1
624.034,2000,1773,273763,2134443,20783,252799,1
626.100,2000,1774,282318,2131918,20370,253456,1
628.174,2000,1775,291141,2129803,19969,254360,1
630.232,2000,1776,300240,2127292,19532,255510,1
632.298,2000,1777,309623,2124952,19266,256910,1
634.349,2000,1778,319298,2122397,18819,258559,1
636.404,2000,1779,329277,2120116,18392,260459,1
638.481,2000,1780,339566,2118198,18361,262613,1
640.556,2000,1781,328290,2116444,18112,265024,1
642.929,2000,1782,317390,2123589,18306,267011,1
645.027,2000,1783,306852,2121736,18440,268612,1
647.115,2000,1784,296664,2119831,18327,269817,1
649.164,2000,1785,286814,2117481,18327,325280,0
651.256,2000,1786,277290,2116222,18143,324079,1
653.341,2000,1787,268082,2114760,17940,322621,1
655.415,2000,1788,259180,2113107,17647,320918,1
657.513,2000,1789,250574,2111946,17687,318993,1
659.616,2000,1790,242254,2110727,17897,316863,1
661.679,2000,1791,234210,2108716,17585,314533,1
663.879,2000,1792,226434,2110713,17793,312031,1
665.987,2000,1793,218916,2109221,18507,309363,1
668.065,2000,1794,211648,2107204,18807,306652,1
670.170,2000,1795,204622,2105745,19545,304984,1
672.343,2000,1796,197828,2105163,21470,301850,1
675.141,2000,1797,191260,2123620,23920,298622,1
677.432,2000,1798,184910,2125939,25508,295286,1
679.843,2000,1799,178770,2131752,27441,291861,1
681.939,2000,1800,172834,2127087,28064,288336,1
684.168,2000,1801,167096,2127101,30095,284738,1
686.853,2000,1802,161548,2141891,31389,281077,1
689.191,2000,1803,156184,2146266,31779,277350,1
691.610,2000,1804,150998,2152651,32636,273583,1
693.786,2000,1805,145984,2151198,33377,269765,1
695.899,2000,1806,150547,2148071,33857,265911,1
698.393,2000,1807,155252,2157147,34271,262316,1
700.596,2000,1808,160103,2155720,35745,258988,1
702.735,2000,1809,165106,2152288,36967,255923,1
704.861,2000,1810,170265,2148882,37971,253099,1
707.073,2000,1811,175586,2149033,38129,250526,1
709.156,2000,1812,181073,2144844,38615,248201,1
711.259,2000,1813,186732,2142210,38461,246113,1
713.713,2000,1814,192567,2150326,38777,244266,1
716.140,2000,1815,198584,2157206,39089,242661,1
718.540,2000,1816,204789,2162984,39393,241293,1
721.167,2000,1817,211188,2175696,39688,240162,1
723.456,2000,1818,217787,2176961,40429,239270,1
725.512,2000,1819,224592,2171657,40327,238607,1
727.624,2000,1820,231611,2168346,40186,238180,1
729.761,2000,1821,238848,2165287,40867,237984,1
731.862,2000,1822,246313,2161391,41230,238024,1
733.942,2000,1823,254010,2157626,40879,238292,1
736.031,2000,1824,261947,2154607,40374,238788,1
738.184,2000,1825,270132,2152885,40714,239522,1
740.295,2000,1826,278573,2149541,41148,240490,1
742.347,2000,1827,287278,2145952,40153,241687,1
744.400,2000,1828,296255,2142828,39041,243114,1
746.534,2000,1829,305512,2142129,38203,244780,1
748.636,2000,1830,315059,2140336,37481,246683,1
750.728,2000,1831,324904,2138559,36555,248825,1
752.862,2000,1832,314116,2138394,36555,307714,0
755.029,2000,1833,303688,2138943,35721,307919,1
757.198,2000,1834,293606,2137618,36833,307797,1
